Unnamed: 0,MS_SubClass,MS_Zoning,Lot_Frontage,Lot_Area,Street,Alley,Lot_Shape,Land_Contour,Utilities,Lot_Config,Land_Slope,Neighborhood,Condition_1,Condition_2,Bldg_Type,House_Style,Overall_Cond,Year_Built,Year_Remod_Add,Roof_Style,Roof_Matl,Exterior_1st,Exterior_2nd,Mas_Vnr_Type,Mas_Vnr_Area,Exter_Cond,Foundation,Bsmt_Cond,Bsmt_Exposure,BsmtFin_Type_1,BsmtFin_SF_1,BsmtFin_Type_2,BsmtFin_SF_2,Bsmt_Unf_SF,Total_Bsmt_SF,Heating,Heating_QC,Central_Air,Electrical,First_Flr_SF,Second_Flr_SF,Gr_Liv_Area,Bsmt_Full_Bath,Bsmt_Half_Bath,Full_Bath,Half_Bath,Bedroom_AbvGr,Kitchen_AbvGr,TotRms_AbvGrd,Functional,Fireplaces,Garage_Type,Garage_Finish,Garage_Cars,Garage_Area,Garage_Cond,Paved_Drive,Wood_Deck_SF,Open_Porch_SF,Enclosed_Porch,Three_season_porch,Screen_Porch,Pool_Area,Pool_QC,Fence,Misc_Feature,Misc_Val,Mo_Sold,Year_Sold,Sale_Type,Sale_Condition,Sale_Price,Longitude,Latitude,Total_Bathrooms,House_Age,Years_Since_Remodel,Total_Porch_SF,Total_Living_Area,Total_Outdoor_Area
2645,Two_Family_conversion_All_Styles_and_Ages,Residential_Medium_Density,56,7745,Pave,Gravel,Regular,Lvl,AllPub,Inside,3,Old_Town,Norm,Norm,TwoFmCon,One_and_Half_Fin,Above_Average,1900,1950,Gable,CompShg,MetalSd,MetalSd,,0,3,PConc,3,1,1,7,1,0,938,938,GasA,4,N,SBrkr,1084,867,1951,0,0,2,0,4,2,9,8,0,Detchd,1,2,576,3,1,0,6,28,0,0,0,0,0,,0,4,2006,WD ,Normal,111500,-93.618335,42.030396,2.0,106,56,34,2889,34
2646,One_Story_1945_and_Older,Residential_Medium_Density,56,7741,Pave,Gravel,Regular,Lvl,AllPub,Inside,3,Old_Town,Norm,Norm,OneFam,One_Story,Average,1924,1950,Gable,CompShg,MetalSd,MetalSd,,0,3,BrkTil,2,1,4,2,3,72,817,1032,GasA,4,N,FuseA,1032,0,1032,0,0,1,0,2,1,5,8,0,Detchd,1,1,280,3,2,0,0,112,0,0,0,0,3,,0,6,2006,COD,Abnorml,108000,-93.618334,42.030463,1.0,82,56,112,2064,112
2647,One_Story_1945_and_Older,Residential_Medium_Density,50,5633,Pave,Paved,Regular,Lvl,AllPub,Inside,3,Old_Town,Norm,Norm,OneFam,One_Story,Good,1925,1950,Gable,CompShg,MetalSd,Stucco,,0,3,BrkTil,2,1,1,7,1,0,844,844,GasA,3,Y,SBrkr,844,0,844,0,0,1,0,2,1,5,8,0,Detchd,1,1,216,3,0,50,81,123,0,0,0,0,0,,0,7,2006,WD ,Normal,111500,-93.615638,42.031196,1.0,81,56,204,1688,254
2648,Two_Story_1945_and_Older,Residential_Medium_Density,50,9000,Pave,Gravel,Regular,Lvl,AllPub,Corner,3,Old_Town,Artery,Norm,OneFam,Two_Story,Above_Average,1880,1991,Gable,CompShg,VinylSd,VinylSd,,0,3,BrkTil,2,1,1,7,1,0,636,636,GasA,3,Y,FuseA,1089,661,1750,0,0,1,0,3,1,8,8,0,Detchd,1,1,240,1,0,0,0,293,0,0,0,0,3,,0,6,2006,WD ,Abnorml,124000,-93.614011,42.033623,1.0,126,15,293,2386,293
2649,One_Story_1946_and_Newer_All_Styles,Residential_Medium_Density,60,7200,Pave,Gravel,Regular,Lvl,AllPub,Inside,3,Old_Town,Norm,Norm,OneFam,One_Story,Average,1950,1950,Gable,CompShg,MetalSd,MetalSd,,0,3,CBlock,3,1,1,7,1,0,576,576,GasA,5,Y,SBrkr,864,0,864,0,0,1,0,2,1,5,8,0,Detchd,2,1,528,3,2,0,0,0,0,115,0,0,0,,0,8,2006,COD,Normal,105000,-93.6145858,42.0330459,1.0,56,56,115,1440,115
2650,One_and_Half_Story_Finished_All_Ages,Residential_Medium_Density,40,4400,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,3,Old_Town,Norm,Norm,OneFam,One_and_Half_Fin,Very_Good,1920,1950,Gable,CompShg,Stucco,Stucco,,0,3,BrkTil,3,1,1,7,1,0,648,648,GasA,3,Y,FuseA,734,384,1118,0,0,1,0,2,1,6,8,0,Detchd,1,2,440,3,2,0,0,0,0,0,0,0,0,,0,10,2006,WD ,Normal,116000,-93.614615,42.032305,1.0,86,56,0,1766,0
2651,Two_Story_1945_and_Older,Residential_Medium_Density,42,7614,Pave,Gravel,Regular,Lvl,AllPub,Inside,2,Old_Town,Norm,Norm,OneFam,Two_Story,Average,1905,1950,Gable,CompShg,MetalSd,MetalSd,,0,3,BrkTil,2,2,1,7,1,0,738,738,GasA,4,Y,FuseA,714,662,1376,0,0,1,0,2,1,7,8,0,Detchd,1,1,216,3,0,0,0,104,0,225,0,0,0,,0,3,2006,WD ,Normal,96900,-93.613905,42.030267,1.0,101,56,329,2114,329
2652,Two_Family_conversion_All_Styles_and_Ages,Residential_Medium_Density,50,6000,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,3,Old_Town,Norm,Norm,TwoFmCon,One_Story,Good,1955,1955,Hip,CompShg,Wd Sdng,Wd Sdng,,0,3,CBlock,3,3,6,3,1,0,384,960,GasA,3,Y,FuseA,960,0,960,1,0,1,0,3,1,5,8,0,Detchd,1,2,576,3,2,0,0,0,0,0,0,0,0,,0,6,2006,WD ,Normal,135500,-93.607862,42.032064,2.0,51,51,0,1920,0
2653,One_and_Half_Story_Finished_All_Ages,Residential_Medium_Density,50,6000,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,3,Old_Town,Norm,Norm,OneFam,One_and_Half_Fin,Good,1924,1950,Gable,CompShg,MetalSd,MetalSd,BrkFace,145,4,PConc,3,1,1,7,1,0,816,816,GasA,5,Y,SBrkr,816,750,1566,0,0,1,1,5,1,7,8,0,Detchd,1,2,450,3,2,24,0,296,0,0,0,0,3,,0,8,2006,WD ,Normal,139000,-93.608833,42.032267,1.5,82,56,296,2382,320
2654,One_Story_1945_and_Older,Residential_Medium_Density,52,7830,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,3,Old_Town,Norm,Norm,OneFam,One_Story,Average,1921,1950,Gable,CompShg,AsbShng,AsbShng,,0,3,BrkTil,3,1,2,4,1,0,76,492,GasA,3,Y,SBrkr,492,0,492,1,0,1,0,1,1,3,8,0,Detchd,1,1,200,3,0,0,0,78,0,0,0,0,0,,0,6,2006,WD ,Normal,61500,-93.610354,42.031964,2.0,85,56,78,984,78
2655,One_and_Half_Story_Finished_All_Ages,Residential_Medium_Density,56,9576,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,3,Old_Town,Norm,Norm,OneFam,One_and_Half_Fin,Good,1945,1950,Gable,CompShg,VinylSd,VinylSd,,0,3,CBlock,3,1,3,6,1,0,460,770,GasA,3,Y,SBrkr,885,297,1182,0,0,1,1,3,1,5,8,0,Detchd,1,1,378,3,2,0,0,0,0,0,0,0,2,,0,5,2006,WD ,Normal,120000,-93.608938,42.030368,1.5,61,56,0,1952,0
2656,One_Story_1946_and_Newer_All_Styles,Residential_Medium_Density,49,5820,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,3,Old_Town,Norm,Norm,OneFam,One_Story,Very_Good,1955,2005,Gable,CompShg,VinylSd,VinylSd,,0,4,CBlock,3,1,5,1,1,0,906,1162,GasA,5,Y,SBrkr,1163,0,1163,1,0,1,0,3,1,6,8,0,Attchd,1,1,220,3,2,142,98,0,0,0,0,0,0,,0,7,2006,WD ,Normal,126175,-93.607744,42.03146,2.0,51,1,98,2325,240
2657,One_Story_1945_and_Older,Residential_Medium_Density,48,5747,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,3,Old_Town,Norm,Norm,OneFam,One_Story,Below_Average,1920,1950,Gable,CompShg,Wd Sdng,Wd Sdng,,0,3,PConc,3,1,1,7,1,0,798,798,GasA,4,Y,SBrkr,840,0,840,0,0,1,0,2,1,5,8,0,Detchd,1,1,250,2,0,112,0,0,0,0,0,0,0,,0,6,2006,WD ,Normal,64000,-93.606803,42.031138,1.0,86,56,0,1638,112
2658,Two_Family_conversion_All_Styles_and_Ages,Residential_Medium_Density,69,9142,Pave,Gravel,Regular,Lvl,AllPub,Inside,3,Old_Town,Norm,Norm,TwoFmCon,Two_Story,Very_Good,1910,1950,Gable,CompShg,AsbShng,AsbShng,,0,2,Stone,3,1,1,7,1,0,1020,1020,GasA,4,N,FuseP,908,1020,1928,0,0,2,0,4,2,9,8,0,Detchd,1,1,440,1,2,0,60,112,0,0,0,0,0,,0,4,2006,WD ,Normal,137000,-93.618293,42.029142,2.0,96,56,172,2948,172
2659,Two_Story_1945_and_Older,Residential_Medium_Density,60,9600,Pave,Gravel,Regular,Lvl,AllPub,Inside,3,Old_Town,Norm,Norm,OneFam,Two_Story,Poor,1900,1950,Gable,CompShg,AsbShng,Stucco,,0,3,BrkTil,2,1,1,7,1,0,1095,1095,GasW,2,N,SBrkr,1095,679,1774,1,0,2,0,4,2,8,5,0,More_Than_Two_Types,1,3,779,2,0,0,0,90,0,0,0,0,0,,0,5,2006,WD ,Normal,87000,-93.616886,42.027993,3.0,106,56,90,2869,90
2660,Two_and_Half_Story_All_Ages,Residential_Medium_Density,60,10800,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,3,Old_Town,Norm,Norm,OneFam,Two_and_Half_Unf,Good,1914,1970,Gable,CompShg,Wd Sdng,Wd Sdng,,0,3,BrkTil,3,2,3,6,1,0,490,880,GasW,2,N,SBrkr,880,888,1768,0,0,1,1,2,1,6,8,2,Detchd,1,2,320,3,0,0,341,0,0,0,0,0,0,,0,10,2006,WD ,Normal,163000,-93.613889,42.029136,1.5,92,36,341,2648,341
2661,Two_and_Half_Story_All_Ages,Residential_Medium_Density,70,6300,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,3,Old_Town,Norm,Norm,OneFam,Two_and_Half_Unf,Above_Average,1910,2005,Gable,CompShg,Wd Sdng,Wd Sdng,,0,3,BrkTil,3,1,1,7,1,0,1226,1226,GasA,5,Y,SBrkr,1226,878,2104,0,0,2,0,5,1,9,8,0,Detchd,1,2,432,3,1,0,341,88,0,0,0,0,0,,0,7,2006,WD ,Normal,155000,-93.615361,42.028951,2.0,96,1,429,3330,429
2662,One_and_Half_Story_Finished_All_Ages,Residential_Medium_Density,63,5000,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,3,Old_Town,Norm,Norm,OneFam,One_and_Half_Fin,Below_Average,1900,1950,Gable,CompShg,Wd Sdng,Wd Sdng,,0,3,BrkTil,3,1,1,7,1,0,540,540,GasA,4,N,FuseA,889,551,1440,0,0,1,0,3,1,6,8,0,Attchd,1,1,352,3,2,0,0,77,0,0,0,0,0,,0,4,2006,WD ,Normal,79000,-93.615365,42.029281,1.0,106,56,77,1980,77
2663,Two_and_Half_Story_All_Ages,Residential_Medium_Density,65,8850,Pave,No_Alley_Access,Slightly_Irregular,Bnk,AllPub,Corner,3,Old_Town,Norm,Norm,OneFam,Two_and_Half_Unf,Above_Average,1916,1950,Gable,CompShg,MetalSd,MetalSd,,0,3,BrkTil,3,1,1,7,1,0,815,815,GasA,5,Y,SBrkr,815,875,1690,0,0,1,0,3,1,7,8,1,Detchd,1,1,225,3,2,0,0,330,0,0,0,0,0,,0,7,2006,ConLw,Normal,144000,-93.615337,42.027953,1.0,90,56,330,2505,330
2664,Two_Story_1945_and_Older,Residential_Medium_Density,60,3600,Pave,Gravel,Regular,Lvl,AllPub,Inside,3,Old_Town,Norm,Norm,OneFam,Two_Story,Good,1910,1993,Gable,CompShg,VinylSd,VinylSd,,0,3,CBlock,3,1,1,7,1,0,684,684,GasA,5,N,FuseA,684,684,1368,0,0,1,0,3,1,7,8,0,Detchd,1,1,216,2,0,0,158,0,0,0,0,0,0,,0,10,2006,WD ,Normal,114504,-93.6127958,42.0281148,1.0,96,13,158,2052,158
2665,Two_Story_1945_and_Older,Residential_Medium_Density,60,7200,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,3,Old_Town,Norm,Norm,OneFam,Two_Story,Good,1920,1950,Hip,CompShg,Wd Sdng,Wd Sdng,,0,3,BrkTil,3,1,1,7,1,0,596,596,GasA,5,Y,SBrkr,998,764,1762,1,0,1,1,4,1,8,8,0,Detchd,1,2,576,3,0,36,0,221,0,0,0,0,0,,0,10,2006,WD ,Normal,157000,-93.613763,42.027953,2.5,86,56,221,2358,257
2666,One_Story_1945_and_Older,Residential_Medium_Density,84,11340,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,3,Old_Town,Norm,Norm,OneFam,One_Story,Average,1923,1950,Gable,CompShg,Wd Sdng,Wd Sdng,,0,3,BrkTil,3,1,1,7,1,0,1200,1200,GasA,3,Y,FuseA,1200,0,1200,0,0,1,0,4,1,7,8,0,Detchd,1,1,312,2,2,0,0,228,0,0,0,0,0,,0,3,2006,WD ,Family,125000,-93.608901,42.028963,1.0,83,56,228,2400,228
2667,Two_and_Half_Story_All_Ages,Residential_Medium_Density,90,22950,Pave,No_Alley_Access,Moderately_Irregular,Lvl,AllPub,Inside,3,Old_Town,Artery,Norm,OneFam,Two_and_Half_Fin,Excellent,1892,1993,Gable,WdShngl,Wd Sdng,Wd Sdng,,0,4,BrkTil,3,2,1,7,1,0,1107,1107,GasA,5,Y,SBrkr,1518,1518,3608,0,0,2,1,4,1,12,8,2,Detchd,1,3,840,3,2,0,260,0,0,410,0,0,4,,0,6,2006,WD ,Normal,475000,-93.610438,42.029025,2.5,114,13,670,4715,670
2668,Duplex_All_Styles_and_Ages,Residential_Medium_Density,33,5976,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,3,Old_Town,Norm,Norm,Duplex,Two_Story,Good,1920,1950,Hip,CompShg,Wd Sdng,Wd Sdng,,0,3,PConc,3,1,1,7,1,0,624,624,GasA,4,N,FuseA,624,624,1248,0,0,2,0,2,2,8,8,0,No_Garage,0,0,0,0,0,0,130,256,0,0,0,0,0,,0,12,2006,WD ,Normal,93500,-93.609665,42.027992,2.0,86,56,386,1872,386
2669,One_Story_1946_and_Newer_All_Styles,Residential_Medium_Density,65,9750,Pave,Gravel,Regular,Lvl,AllPub,Inside,3,Old_Town,Norm,Norm,OneFam,One_Story,Average,1958,1958,Hip,CompShg,HdBoard,HdBoard,,0,3,CBlock,3,1,1,7,1,0,960,960,GasA,5,Y,SBrkr,960,0,960,0,0,1,0,3,1,5,8,0,Detchd,1,2,624,3,2,0,0,0,0,0,0,0,0,Gar2,4500,7,2006,WD ,Normal,125000,-93.606195,42.0272703,1.0,48,48,0,1920,0
2670,One_and_Half_Story_Finished_All_Ages,C_all,63,4761,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,3,Iowa_DOT_and_Rail_Road,Norm,Norm,OneFam,One_and_Half_Unf,Fair,1918,1950,Gable,CompShg,Wd Sdng,Wd Sdng,,0,2,BrkTil,2,1,1,7,1,0,1020,1020,GasA,2,N,FuseP,1020,0,1020,0,0,1,0,2,1,5,8,0,No_Garage,0,0,0,0,0,0,0,105,0,0,0,0,0,,0,10,2006,ConLD,Normal,64500,-93.606869,42.02297,1.0,88,56,105,2040,105
2671,One_Story_1945_and_Older,Residential_Low_Density,0,7446,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,3,Brookside,Feedr,Norm,OneFam,One_Story,Average,1941,1950,Gable,CompShg,WdShing,Wd Shng,,0,3,CBlock,3,1,3,6,1,0,522,788,GasA,3,Y,FuseA,788,0,788,0,0,1,0,2,1,4,8,2,No_Garage,0,0,0,0,2,0,0,0,0,0,0,0,2,,0,4,2006,WD ,Abnorml,100000,-93.628478,42.03405,1.0,65,56,0,1576,0
2672,One_and_Half_Story_Finished_All_Ages,Residential_Low_Density,65,6435,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,3,Brookside,RRAn,Norm,OneFam,One_and_Half_Fin,Average,1939,1950,Gable,CompShg,MetalSd,MetalSd,,0,3,BrkTil,3,1,1,7,1,0,972,972,GasA,4,Y,SBrkr,972,605,1577,0,0,1,0,3,1,6,8,1,Detchd,1,1,312,3,2,0,0,0,0,0,0,0,0,,0,10,2006,WD ,Normal,140200,-93.626022,42.03179,1.0,67,56,0,2549,0
2673,Two_Story_1945_and_Older,Residential_Low_Density,69,11737,Pave,No_Alley_Access,Slightly_Irregular,Bnk,AllPub,Inside,3,Brookside,Norm,Norm,OneFam,Two_Story,Good,1924,1996,Gambrel,CompShg,BrkComm,Stucco,,0,3,BrkTil,3,1,1,7,1,0,848,848,GasW,3,N,SBrkr,1017,810,1827,0,0,1,0,2,1,9,8,1,Detchd,1,1,240,3,2,27,36,42,0,0,0,0,4,,0,5,2006,WD ,Normal,202500,-93.627385,42.030786,1.0,82,10,78,2675,105
2674,One_and_Half_Story_Finished_All_Ages,Residential_Medium_Density,50,5000,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,3,Brookside,Feedr,Norm,OneFam,One_and_Half_Fin,Good,1947,1950,Gable,CompShg,CemntBd,CmentBd,,0,4,CBlock,3,1,5,1,1,0,605,1004,GasA,5,Y,SBrkr,1004,660,1664,0,0,2,0,3,1,7,8,2,Detchd,1,2,420,3,2,0,24,36,0,0,0,0,0,,0,10,2006,WD ,Normal,159000,-93.625576,42.033306,2.0,59,56,60,2668,60
2675,Two_Family_conversion_All_Styles_and_Ages,Residential_Medium_Density,65,7800,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,3,Old_Town,Artery,Norm,TwoFmCon,One_and_Half_Fin,Good,1939,1950,Gable,CompShg,MetalSd,MetalSd,,0,3,CBlock,3,2,3,6,1,0,286,793,GasA,3,Y,SBrkr,793,325,1118,1,0,1,0,3,1,5,8,1,Detchd,1,2,410,3,2,0,0,0,0,271,0,0,3,,0,5,2006,WD ,Normal,119900,-93.620433,42.033369,2.0,67,56,271,1911,271
2676,One_and_Half_Story_Finished_All_Ages,Residential_Medium_Density,52,6240,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,3,Brookside,Norm,Norm,OneFam,One_and_Half_Fin,Above_Average,1934,1950,Gable,CompShg,Wd Sdng,Wd Sdng,,0,3,PConc,3,1,1,7,1,0,816,816,GasA,3,Y,SBrkr,816,0,1176,0,0,1,0,3,1,6,8,1,Detchd,1,2,528,3,2,112,0,0,0,0,0,0,3,Shed,400,9,2006,WD ,Normal,114500,-93.623642,42.032299,1.0,72,56,0,1992,112
2677,One_and_Half_Story_Finished_All_Ages,Residential_Medium_Density,0,6240,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,3,Brookside,Norm,Norm,OneFam,One_and_Half_Fin,Below_Average,1936,1950,Gable,CompShg,MetalSd,MetalSd,,0,3,BrkTil,3,1,1,7,1,0,896,896,GasA,4,Y,FuseA,896,448,1344,0,0,1,0,3,1,7,8,0,Detchd,1,1,240,3,2,200,114,0,0,0,0,0,0,,0,4,2006,WD ,Normal,115000,-93.62454,42.031499,1.0,70,56,114,2240,314
2678,One_and_Half_Story_Finished_All_Ages,Residential_Medium_Density,51,6120,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,3,Brookside,Norm,Norm,OneFam,One_and_Half_Fin,Average,1930,1950,Gable,CompShg,AsbShng,AsbShng,,0,3,CBlock,3,1,3,6,1,0,381,728,GasA,5,Y,SBrkr,728,434,1162,1,0,1,0,3,1,6,8,0,Detchd,1,1,258,1,2,0,24,0,0,0,0,0,0,,0,11,2006,ConLI,Abnorml,75000,-93.624553,42.032396,2.0,76,56,24,1890,24
2679,One_Story_1945_and_Older,Residential_Medium_Density,51,6120,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,3,Brookside,Norm,Norm,OneFam,One_Story,Good,1925,1950,Gable,CompShg,MetalSd,MetalSd,,0,3,BrkTil,3,1,3,6,1,0,279,768,GasA,3,N,SBrkr,1015,0,1015,0,0,1,0,3,1,6,6,0,Detchd,1,1,450,3,2,0,0,112,0,120,0,0,3,Shed,620,7,2006,WD ,Abnorml,88000,-93.624553,42.032478,1.0,81,56,232,1783,232
2680,One_and_Half_Story_Finished_All_Ages,Residential_Medium_Density,52,6240,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,3,Brookside,Norm,Norm,OneFam,One_and_Half_Fin,Average,1947,1950,Gable,CompShg,AsbShng,AsbShng,,0,3,Slab,0,0,0,5,0,0,0,0,GasA,4,N,SBrkr,672,240,912,0,0,1,0,2,1,3,8,0,No_Garage,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,7,2006,WD ,Normal,80500,-93.623481,42.031415,1.0,59,56,0,912,0
2681,One_and_Half_Story_Finished_All_Ages,Residential_Medium_Density,52,6240,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,3,Brookside,Norm,Norm,OneFam,One_and_Half_Fin,Above_Average,1928,1950,Gable,CompShg,MetalSd,MetalSd,,0,3,BrkTil,3,1,1,7,1,0,1042,1042,GasA,5,Y,SBrkr,1042,534,1576,0,0,1,0,3,1,8,8,1,Detchd,1,1,225,3,2,0,0,0,0,0,0,0,0,,0,8,2006,WD ,Family,149000,-93.621484,42.031436,1.0,78,56,0,2618,0
2682,One_and_Half_Story_Finished_All_Ages,Residential_Medium_Density,51,6120,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,3,Brookside,Norm,Norm,OneFam,One_and_Half_Fin,Good,1930,1984,Gable,CompShg,MetalSd,MetalSd,,0,4,BrkTil,3,1,1,7,1,0,741,741,GasA,4,Y,SBrkr,741,583,1324,0,0,1,0,3,1,7,8,0,Detchd,1,1,180,3,2,0,0,55,0,0,0,0,0,,0,2,2006,WD ,Normal,110000,-93.622415,42.032418,1.0,76,22,55,2065,55
2683,One_Story_1945_and_Older,Residential_Medium_Density,50,6000,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,3,Old_Town,Artery,Norm,OneFam,One_Story,Above_Average,1925,1980,Gable,CompShg,MetalSd,MetalSd,,0,4,BrkTil,3,1,4,2,1,0,706,1103,GasA,4,Y,SBrkr,1103,0,1103,0,0,1,0,2,1,5,8,1,Detchd,1,2,440,3,2,166,120,0,0,0,0,0,3,,0,7,2006,WD ,Normal,110500,-93.620411,42.032417,1.0,81,26,120,2206,286
2684,One_Story_1945_and_Older,Residential_Medium_Density,50,6000,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,3,Brookside,Norm,Norm,OneFam,One_Story,Good,1921,1950,Gable,CompShg,Wd Sdng,Wd Shng,,0,3,CBlock,3,1,2,4,1,0,0,616,GasA,4,Y,SBrkr,616,0,616,0,0,1,0,2,1,4,8,0,Detchd,1,1,205,3,2,0,0,129,0,0,0,0,0,,0,6,2006,WD ,Normal,89000,-93.6243778,42.0310818,1.0,85,56,129,1232,129
2685,One_and_Half_Story_Unfinished_All_Ages,Residential_Medium_Density,58,6380,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,3,Brookside,Norm,Norm,OneFam,One_and_Half_Unf,Above_Average,1922,1950,Gable,CompShg,MetalSd,MetalSd,,0,3,BrkTil,2,1,1,7,1,0,993,993,GasA,3,Y,FuseA,1048,0,1048,0,0,1,0,2,1,5,8,1,Detchd,1,1,280,3,2,0,0,116,0,0,0,0,0,,0,8,2006,WD ,Normal,113000,-93.622386,42.030389,1.0,84,56,116,2041,116
2686,One_Story_1945_and_Older,Residential_Low_Density,50,11672,Pave,Paved,Moderately_Irregular,Lvl,AllPub,Inside,3,Brookside,Norm,Norm,OneFam,One_Story,Average,1925,1950,Gable,CompShg,MetalSd,MetalSd,,0,3,BrkTil,3,1,1,7,1,0,816,816,GasA,3,Y,FuseA,816,0,816,0,0,1,0,2,1,4,8,0,Detchd,1,1,210,2,0,168,0,112,0,0,0,0,0,,0,7,2006,WD ,Normal,109000,-93.62577,42.029526,1.0,81,56,112,1632,280
2687,One_and_Half_Story_Finished_All_Ages,Residential_Medium_Density,90,33120,Pave,No_Alley_Access,Irregular,Lvl,AllPub,Inside,3,Old_Town,RRAn,Feedr,OneFam,One_and_Half_Fin,Average,1962,1962,Gable,CompShg,BrkFace,Wd Sdng,,0,3,CBlock,3,1,1,7,1,0,1595,1595,GasA,3,Y,SBrkr,1611,875,2486,0,0,2,0,5,1,8,8,1,Detchd,1,2,576,3,2,0,0,0,0,0,0,0,0,,0,10,2006,WD ,Normal,220000,-93.622773,42.02686,2.0,44,44,0,4081,0
2688,Two_Family_conversion_All_Styles_and_Ages,Residential_Low_Density,60,9873,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,3,Brookside,RRAn,Norm,TwoFmCon,One_Story,Average,1970,1970,Gable,CompShg,HdBoard,HdBoard,BrkFace,160,3,CBlock,3,3,5,1,1,0,171,960,GasW,3,N,SBrkr,960,0,960,1,0,1,0,3,1,6,8,0,Detchd,1,2,576,3,2,0,288,0,0,0,0,0,0,,0,5,2006,WD ,Normal,129000,-93.625436,42.028544,2.0,36,36,288,1920,288
2689,One_and_Half_Story_Finished_All_Ages,Residential_Medium_Density,59,5310,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,3,Old_Town,Feedr,Norm,OneFam,One_and_Half_Fin,Very_Good,1910,2003,Hip,CompShg,VinylSd,VinylSd,,0,4,CBlock,2,1,1,7,1,0,485,485,GasA,4,Y,SBrkr,1001,634,1635,0,0,1,0,2,1,5,8,0,Attchd,1,1,255,3,2,394,0,0,0,0,0,0,0,,0,6,2006,WD ,Normal,117000,-93.621562,42.026886,1.0,96,3,0,2120,394
2690,One_Story_1945_and_Older,Residential_Medium_Density,153,4118,Pave,Gravel,Slightly_Irregular,Bnk,AllPub,Corner,2,Old_Town,Feedr,Norm,OneFam,One_Story,Below_Average,1941,1950,Gable,CompShg,Wd Sdng,Wd Sdng,,0,3,CBlock,3,1,1,7,1,0,693,693,Grav,2,N,FuseA,693,0,693,0,0,1,0,2,1,4,8,0,No_Garage,0,0,0,0,0,0,20,0,0,0,0,0,0,,0,3,2006,WD ,Normal,52500,-93.622624,42.02689,1.0,65,56,20,1386,20
2691,One_and_Half_Story_Finished_All_Ages,Residential_Medium_Density,60,10320,Pave,Gravel,Regular,Lvl,AllPub,Inside,3,Iowa_DOT_and_Rail_Road,Norm,Norm,OneFam,One_and_Half_Fin,Average,1924,1950,Gable,CompShg,MetalSd,MetalSd,,0,3,BrkTil,2,1,1,7,1,0,596,596,GasA,1,Y,FuseF,834,596,1430,0,0,2,0,3,1,7,8,0,Detchd,1,2,370,2,2,218,0,0,0,210,0,0,0,,0,10,2006,WD ,Abnorml,107000,-93.626858,42.025258,2.0,82,56,210,2026,428
2692,Two_Story_1945_and_Older,Residential_Medium_Density,60,7518,Pave,No_Alley_Access,Regular,Lvl,AllPub,FR3,3,Iowa_DOT_and_Rail_Road,Norm,Norm,OneFam,Two_Story,Very_Good,1910,2004,Gable,CompShg,AsbShng,Plywood,,0,4,BrkTil,2,1,1,7,1,0,396,396,GasA,4,Y,SBrkr,665,665,1330,0,0,1,0,3,1,7,8,0,Detchd,1,1,390,3,0,0,72,45,0,0,0,0,3,,0,7,2006,WD ,Normal,116500,-93.626631,42.025459,1.0,96,2,117,1726,117
